engine_spec,reg_year,total_tests,pass_count,avg_failures,avg_mileage,fail_rate_pct
unknown_1860cc,2001,1,1,0.0,108332.0,0.0
unknown_1865cc,1998,1,1,2.0,869563.0,0.0
unknown_1868cc,1999,2,1,4.0,156992.0,50.0
unknown_1868cc,2002,2,1,6.0,136387.0,50.0
unknown_1868cc,2005,1,1,2.0,121862.0,0.0
unknown_1868cc,2006,1,1,1.0,117734.0,0.0
unknown_1869cc,1999,1,1,0.0,109531.0,0.0
unknown_1869cc,2002,4,3,0.75,89607.0,25.0
unknown_1869cc,2003,2,1,6.0,100665.5,50.0
unknown_186cc,2001,1,1,2.0,76779.0,0.0
unknown_186cc,2002,5,4,1.6,115980.2,20.0
unknown_186cc,2003,2,2,0.0,68796.0,0.0
unknown_1870cc,1983,5,4,2.4,291683.2,20.0
unknown_1870cc,1984,2,1,1.5,131164.0,50.0
unknown_1870cc,1985,1,1,0.0,130281.0,0.0
unknown_1870cc,1986,1,1,0.0,79986.0,0.0
unknown_1870cc,1988,1,1,0.0,108156.0,0.0
unknown_1870cc,2000,1,1,0.0,147301.0,0.0
unknown_1870cc,2002,1,1,2.0,139549.0,0.0
unknown_1870cc,2004,1,1,0.0,62605.0,0.0
unknown_1871cc,2002,2,1,6.5,133820.0,50.0
unknown_1874cc,1997,1,1,0.0,137581.0,0.0
unknown_1874cc,2001,1,1,1.0,58753.0,0.0
unknown_1876cc,2001,2,1,7.0,112617.5,50.0
unknown_1876cc,2002,4,3,2.5,152199.5,25.0
unknown_1880cc,1990,1,1,0.0,156083.0,0.0
unknown_1881cc,1991,2,1,1.0,184024.0,50.0
unknown_1886cc,2001,2,1,3.0,87701.0,50.0
unknown_1889cc,1983,1,1,0.0,8422.0,0.0
unknown_1890cc,1971,1,0,9.0,93515.0,100.0
unknown_1890cc,1996,1,0,12.0,9471.0,100.0
unknown_1890cc,1999,2,2,3.0,172814.0,0.0
unknown_1890cc,2000,1,1,2.0,116776.0,0.0
unknown_1890cc,2001,1,1,4.0,153661.0,0.0
unknown_1890cc,2002,5,4,4.6,153942.6,20.0
unknown_1890cc,2003,1,1,0.0,114592.0,0.0
unknown_1890cc,2007,1,1,5.0,85551.0,0.0
unknown_1891cc,1988,1,1,3.0,93056.0,0.0
unknown_1891cc,1994,3,2,3.0,116066.66666666667,33.3
unknown_1891cc,1999,1,1,0.0,125704.0,0.0
unknown_1891cc,2000,2,1,8.5,72183.0,50.0
unknown_1891cc,2001,2,2,1.5,130594.0,0.0
unknown_1891cc,2002,5,4,3.6,139518.6,20.0
unknown_1892cc,1995,2,1,5.0,138934.0,50.0
unknown_1892cc,2002,1,1,2.0,128450.0,0.0
unknown_1893cc,1982,1,1,2.0,75739.0,0.0
unknown_1893cc,1988,1,1,1.0,157667.0,0.0
unknown_1893cc,2000,1,1,0.0,148642.0,0.0
unknown_1893cc,2001,4,3,2.0,109368.75,25.0
unknown_1894cc,1983,1,1,0.0,2495.0,0.0
unknown_1894cc,2000,27,21,2.814814814814815,86102.96296296296,22.2
unknown_1894cc,2001,62,45,2.870967741935484,98946.93548387097,27.4
unknown_1894cc,2002,23,16,2.9130434782608696,88848.91304347826,30.4
unknown_1894cc,2003,3,2,0.3333333333333333,121721.0,33.3
unknown_1895cc,1983,2,1,5.5,120341.0,50.0
unknown_1895cc,1996,2,1,5.0,99940.0,50.0
unknown_1895cc,1998,2,1,0.5,122803.0,50.0
unknown_1895cc,1999,2,1,3.5,99791.0,50.0
unknown_1895cc,2000,3,3,2.0,162530.66666666666,0.0
unknown_1895cc,2001,4,4,2.0,96900.5,0.0
unknown_1895cc,2002,23,16,3.260869565217391,121860.23809523809,30.4
unknown_1895cc,2003,5,4,3.2,144655.0,20.0
unknown_1895cc,2006,1,1,0.0,65692.0,0.0
unknown_1895cc,2008,1,1,2.0,63174.0,0.0
unknown_1897cc,1998,1,1,0.0,152131.0,0.0
unknown_1897cc,1999,5,2,5.6,111674.8,60.0
unknown_1897cc,2001,4,2,2.25,106848.25,50.0
unknown_1897cc,2002,6,4,2.5,178355.83333333334,33.3
unknown_1897cc,2003,1,1,2.0,71905.0,0.0
unknown_1897cc,2007,2,1,1.5,75518.0,50.0
unknown_1898cc,1993,1,1,7.0,162608.0,0.0
unknown_1898cc,1998,3,2,6.666666666666667,85896.0,33.3
unknown_1898cc,1999,13,10,1.6923076923076923,154051.92307692306,23.1
unknown_1898cc,2000,21,16,2.857142857142857,145134.0,23.8
unknown_1898cc,2001,22,16,3.6363636363636362,132131.68181818182,27.3
unknown_1898cc,2002,53,38,2.150943396226415,120622.2641509434,28.3
unknown_1898cc,2003,88,66,1.9545454545454546,115730.56976744186,25.0
unknown_1898cc,2004,57,43,2.1403508771929824,133788.0701754386,24.6
unknown_1898cc,2005,38,31,2.0789473684210527,107964.47368421052,18.4
unknown_1898cc,2008,3,3,0.3333333333333333,68791.66666666667,0.0
unknown_1898cc,2009,1,1,4.0,62377.0,0.0
unknown_1899cc,1979,1,1,3.0,62281.0,0.0
unknown_1899cc,1997,2,1,1.5,260075.0,50.0
unknown_1899cc,1999,1,1,3.0,154827.0,0.0
unknown_1899cc,2000,2,2,0.0,135894.5,0.0
unknown_1899cc,2001,7,5,4.0,171452.7142857143,28.6
unknown_1899cc,2002,9,6,3.4444444444444446,161794.44444444444,33.3
unknown_1899cc,2004,1,1,0.0,90400.0,0.0
unknown_189cc,2002,1,1,0.0,162156.0,0.0
unknown_189cc,2006,1,1,0.0,83453.0,0.0
unknown_1900cc,1900,1,1,1.0,111453.0,0.0
unknown_1900cc,1971,3,2,3.3333333333333335,159009.33333333334,33.3
unknown_1900cc,1979,1,1,0.0,42462.0,0.0
unknown_1900cc,1981,2,1,3.0,133935.0,50.0
unknown_1900cc,1983,10,8,6.0,120620.0,20.0
unknown_1900cc,1988,4,3,4.0,92997.75,25.0
unknown_1900cc,1989,3,2,4.666666666666667,110770.33333333333,33.3
unknown_1900cc,1990,5,4,3.4,154988.0,20.0
unknown_1900cc,1991,5,3,3.8,201226.2,40.0
unknown_1900cc,1993,1,0,7.0,181582.0,100.0
unknown_1900cc,1994,3,2,1.0,191858.0,33.3
unknown_1900cc,1995,4,3,5.25,87416.5,25.0
unknown_1900cc,1996,11,7,6.818181818181818,210450.0909090909,36.4
unknown_1900cc,1997,21,12,5.571428571428571,165591.0,42.9
unknown_1900cc,1998,5310,3513,3.53879472693032,154667.36585831584,33.8
unknown_1900cc,1999,9520,6347,3.4967436974789914,152903.24107142858,33.3
unknown_1900cc,2000,8585,5854,3.1412929528246942,150276.54605418138,31.8
unknown_1900cc,2001,341,242,2.5454545454545454,130352.2802359882,29.0
unknown_1900cc,2002,324,246,2.3981481481481484,129905.71913580247,24.1
unknown_1900cc,2003,104,79,2.894230769230769,119751.94174757281,24.0
unknown_1900cc,2004,3714,2778,1.9542272482498653,111100.73476605005,25.2
unknown_1900cc,2005,7765,5955,1.5869929169349646,97251.35659519168,23.3
unknown_1900cc,2006,7363,5898,1.4056770338177373,89875.2877144818,19.9
unknown_1900cc,2007,798,660,1.2092731829573935,85776.17258883249,17.3
unknown_1900cc,2008,10,9,1.4,73051.0,10.0
unknown_1900cc,2009,4,2,0.75,63886.333333333336,50.0
unknown_1900cc,2011,2,2,1.0,47279.5,0.0
unknown_1901cc,1990,2,1,1.0,79472.0,50.0
unknown_1901cc,2001,1,1,0.0,132463.0,0.0
unknown_1902cc,2001,1,1,0.0,90358.0,0.0
unknown_1904cc,1995,2,1,0.0,130903.0,50.0
unknown_1904cc,1999,1,1,4.0,154291.0,0.0
unknown_1905cc,1998,1,1,0.0,125787.0,0.0
unknown_1905cc,1999,2,1,9.5,101366.5,50.0
unknown_1905cc,2003,2,1,5.0,186351.0,50.0
unknown_1906cc,2002,1,1,2.0,112445.0,0.0
unknown_1907cc,1997,1,1,4.0,193283.0,0.0
unknown_1907cc,2001,1,1,3.0,150461.0,0.0
unknown_1908cc,2005,1,1,0.0,102841.0,0.0
unknown_190cc,2002,3,2,1.6666666666666667,122919.66666666667,33.3
unknown_1910cc,1999,1,1,2.0,98881.0,0.0
unknown_1910cc,2006,2,1,3.5,75721.0,50.0
unknown_192cc,2002,1,1,0.0,118913.0,0.0
unknown_1940cc,1999,2,1,1.5,170898.0,50.0
unknown_1942cc,2006,1,1,0.0,69901.0,0.0
unknown_1948cc,1997,1,1,0.0,149325.0,0.0
unknown_1948cc,1998,1,1,2.0,130360.0,0.0
unknown_1948cc,1999,1,1,0.0,107155.0,0.0
unknown_1948cc,2000,1,1,0.0,121585.0,0.0
unknown_1948cc,2004,1,1,2.0,103316.0,0.0
unknown_1948cc,2005,1,1,1.0,63286.0,0.0
unknown_1948cc,2007,1,1,1.0,59334.0,0.0
unknown_1950cc,1998,2,1,0.0,71667.0,50.0
unknown_1954cc,2002,2,2,0.0,65068.5,0.0
unknown_1954cc,2003,3,3,0.6666666666666666,103918.66666666667,0.0
unknown_1956cc,2007,2,1,4.0,104433.0,50.0
unknown_1957cc,1994,2,1,6.5,112065.0,50.0
unknown_1958cc,2001,5,4,1.2,82715.4,20.0
unknown_1958cc,2002,3,2,1.6666666666666667,94371.66666666667,33.3
unknown_1958cc,2011,1,1,1.0,59311.0,0.0
unknown_1959cc,2001,1,1,2.0,154375.0,0.0
unknown_195cc,2002,1,1,0.0,107004.0,0.0
unknown_1960cc,2004,2,1,2.5,71279.0,50.0
unknown_1960cc,2005,5,4,1.2,93671.4,20.0
unknown_1961cc,2010,1,1,0.0,71340.0,0.0
unknown_1963cc,2004,1,1,1.0,67768.0,0.0
unknown_1965cc,2005,1,1,3.0,90726.0,0.0
unknown_1969cc,2004,4,3,1.25,107488.75,25.0
unknown_1969cc,2005,3,2,3.3333333333333335,119201.66666666667,33.3
unknown_1969cc,2006,1,1,0.0,105335.0,0.0
unknown_196cc,2002,1,1,2.0,81471.0,0.0
unknown_1978cc,2004,1,1,3.0,110753.0,0.0
unknown_1979cc,2000,1,1,0.0,158005.0,0.0
unknown_1980cc,1983,1,1,0.0,146870.0,0.0
unknown_1980cc,1995,15,11,2.533333333333333,120972.28571428571,26.7
unknown_1980cc,1996,11,7,2.3636363636363638,99112.45454545454,36.4
unknown_1980cc,1997,6,4,2.1666666666666665,92440.16666666667,33.3
unknown_1980cc,1998,4,2,3.0,81638.0,50.0
unknown_1980cc,1999,3,2,3.3333333333333335,54965.666666666664,33.3
unknown_1980cc,2000,2,1,2.5,112824.5,50.0
unknown_1980cc,2002,3,2,1.0,103166.0,33.3
unknown_1980cc,2003,2,2,1.0,69763.0,0.0
unknown_1980cc,2004,6,4,0.8333333333333334,76210.5,33.3
unknown_1980cc,2005,6,4,1.1666666666666667,69431.16666666667,33.3
unknown_1980cc,2006,7,5,1.4285714285714286,61465.142857142855,28.6
unknown_1980cc,2008,1,1,0.0,23477.0,0.0
unknown_1981cc,1982,1,1,0.0,266.0,0.0
unknown_1981cc,1989,2,2,0.5,186007.0,0.0
unknown_1981cc,1997,2,2,2.5,118622.5,0.0
unknown_1981cc,2001,2,2,1.0,85463.5,0.0
unknown_1981cc,2002,1,1,2.0,71506.0,0.0
unknown_1982cc,2006,1,1,1.0,102753.0,0.0
unknown_1983cc,1997,1,1,3.0,214409.0,0.0
unknown_1983cc,2008,2,1,2.5,31139.0,50.0
unknown_1985cc,1983,2,1,2.5,128289.0,50.0
unknown_1985cc,1990,2,2,1.0,163092.0,0.0
unknown_1985cc,1995,1,1,7.0,93289.0,0.0
unknown_1985cc,2001,1,1,0.0,120921.0,0.0
unknown_1985cc,2004,1,1,1.0,33858.0,0.0
unknown_1985cc,2006,1,1,2.0,6407.0,0.0
unknown_1986cc,1995,1,1,1.0,154412.0,0.0
unknown_1986cc,1997,2,1,3.0,145757.0,50.0
unknown_1986cc,1998,4,2,5.75,157182.0,50.0
unknown_1986cc,2000,5,3,3.6,162564.0,40.0
unknown_1986cc,2001,16,10,3.4375,136998.875,37.5
unknown_1986cc,2002,12,8,2.25,116401.18181818182,33.3
unknown_1986cc,2004,3,2,5.0,94834.33333333333,33.3
unknown_1986cc,2005,14,11,2.2142857142857144,98528.42857142857,21.4
unknown_1986cc,2006,3,2,3.0,77402.0,33.3
unknown_1986cc,2007,1,1,0.0,48368.0,0.0
unknown_1986cc,2008,2,2,0.0,76263.5,0.0
unknown_1986cc,2009,2,1,2.0,46511.0,50.0
unknown_1987cc,2000,2,1,3.0,138387.0,50.0
unknown_1987cc,2001,1,1,2.0,82937.0,0.0
unknown_1988cc,1995,3,2,5.0,98408.0,33.3
unknown_1988cc,1997,1,1,0.0,135345.0,0.0
unknown_1988cc,2002,2,1,3.0,90992.0,50.0
unknown_1988cc,2005,2,1,7.5,82091.0,50.0
unknown_1988cc,2008,1,1,1.0,71845.0,0.0
unknown_1988cc,2010,1,1,0.0,26296.0,0.0
unknown_1989cc,1999,1,1,0.0,116957.0,0.0
unknown_1989cc,2000,1,1,1.0,111612.0,0.0
unknown_1989cc,2002,2,1,3.0,94665.5,50.0
unknown_1989cc,2003,1,1,1.0,56511.0,0.0
unknown_1989cc,2004,1,1,1.0,63984.0,0.0
unknown_1989cc,2006,7,5,1.2857142857142858,71831.5,28.6
unknown_1989cc,2009,1,1,0.0,46320.0,0.0
unknown_198cc,2000,1,1,1.0,100456.0,0.0
unknown_198cc,2001,3,2,1.6666666666666667,108000.66666666667,33.3
unknown_198cc,2002,1,1,0.0,77775.0,0.0
unknown_198cc,2006,1,1,0.0,70037.0,0.0
unknown_198cc,2007,1,1,1.0,73744.0,0.0
unknown_1990cc,1998,2,2,3.0,148648.0,0.0
unknown_1990cc,1999,4,3,0.5,120955.0,25.0
unknown_1990cc,2000,3,3,2.6666666666666665,145923.33333333334,0.0
unknown_1995cc,1988,1,1,0.0,125567.0,0.0
unknown_1995cc,1999,2,1,1.5,70424.0,50.0
unknown_1995cc,2000,5,3,3.2,116710.4,40.0
unknown_1995cc,2002,5,4,3.4,52803.6,20.0
unknown_1995cc,2005,2,2,0.5,70545.0,0.0
unknown_1995cc,2008,1,1,0.0,20755.0,0.0
unknown_1995cc,2012,1,1,0.0,20984.0,0.0
unknown_1996cc,1989,1,1,3.0,99632.0,0.0
unknown_1996cc,1999,2,1,0.5,125493.0,50.0
unknown_1996cc,2001,4,2,5.75,162358.5,50.0
unknown_1996cc,2002,5,3,2.2,100962.4,40.0
unknown_1996cc,2004,2,2,0.0,129263.0,0.0
unknown_1996cc,2005,7,5,1.8571428571428572,110174.0,28.6
unknown_1996cc,2006,5,3,2.2,104398.4,40.0
unknown_1996cc,2009,3,2,3.6666666666666665,39187.0,33.3
unknown_1997cc,1999,1,1,2.0,87676.0,0.0
unknown_1997cc,2000,1,1,2.0,153441.0,0.0
unknown_1997cc,2004,2,1,5.0,262654.5,50.0
unknown_1998cc,1979,2,1,1.0,42501.5,50.0
unknown_1998cc,1981,1,1,2.0,114597.0,0.0
unknown_1998cc,1982,2,1,2.5,122476.0,50.0
unknown_1998cc,1983,2,2,1.5,85713.5,0.0
unknown_1998cc,1985,1,1,3.0,0.0,0.0
unknown_1998cc,1987,1,1,1.0,130037.0,0.0
unknown_1998cc,1989,2,1,8.5,177547.0,50.0
unknown_1998cc,1990,2,1,5.5,136881.0,50.0
unknown_1998cc,1991,3,2,5.0,166999.33333333334,33.3
unknown_1998cc,1995,3,2,2.3333333333333335,54779.0,33.3
unknown_1998cc,1996,2,1,5.5,172618.0,50.0
unknown_1998cc,1997,4,2,3.75,139426.0,50.0
unknown_1998cc,1998,1,1,0.0,81222.0,0.0
unknown_1998cc,1999,6,4,2.3333333333333335,116244.33333333333,33.3
unknown_1998cc,2000,11,7,3.090909090909091,85942.63636363637,36.4
unknown_1998cc,2001,17,13,2.764705882352941,129389.88235294117,23.5
unknown_1998cc,2002,4,3,1.5,72797.75,25.0
unknown_1998cc,2004,6,4,2.6666666666666665,115400.33333333333,33.3
unknown_1998cc,2005,13,10,2.6153846153846154,119088.84615384616,23.1
unknown_1998cc,2006,8,8,1.125,84660.875,0.0
unknown_1998cc,2007,7,6,1.1428571428571428,67949.28571428571,14.3
unknown_1998cc,2008,1,1,0.0,17259.0,0.0
unknown_1998cc,2009,1,1,1.0,61840.0,0.0
unknown_1998cc,2010,3,3,1.3333333333333333,63471.333333333336,0.0
unknown_1999cc,1990,1,1,0.0,92436.0,0.0
unknown_1999cc,1995,1,0,0.0,,100.0
unknown_1999cc,1999,1,1,0.0,104632.0,0.0
unknown_1999cc,2000,6,4,3.6666666666666665,198489.66666666666,33.3
unknown_1999cc,2001,7,4,5.285714285714286,114014.85714285714,42.9
unknown_1999cc,2002,2,1,5.0,157802.0,50.0
unknown_1999cc,2003,5,3,3.0,109280.8,40.0
unknown_1999cc,2004,4,2,2.5,103767.75,50.0
unknown_1999cc,2005,1,1,1.0,101307.0,0.0
unknown_1999cc,2006,2,2,0.0,30657.0,0.0
unknown_1999cc,2007,1,1,7.0,28741.0,0.0
unknown_1999cc,2009,1,1,2.0,66860.0,0.0
unknown_1cc,2010,1,1,2.0,28130.0,0.0
unknown_20000cc,2004,1,1,3.0,124433.0,0.0
unknown_2000cc,1971,2,1,5.0,113161.0,50.0
unknown_2000cc,1982,3,2,4.333333333333333,106727.0,33.3
unknown_2000cc,1983,7,5,2.4285714285714284,123292.28571428571,28.6
unknown_2000cc,1984,2,2,3.5,189258.0,0.0
unknown_2000cc,1988,2,1,4.0,66410.0,50.0
unknown_2000cc,1989,9,7,2.0,131827.88888888888,22.2
unknown_2000cc,1990,5,3,1.0,134706.6,40.0
unknown_2000cc,1991,2,2,2.0,156911.5,0.0
unknown_2000cc,1993,2,1,0.5,90869.5,50.0
unknown_2000cc,1994,3,3,1.6666666666666667,110937.33333333333,0.0
unknown_2000cc,1995,2,2,2.0,98852.5,0.0
unknown_2000cc,1996,20,14,4.4,111289.55,30.0
unknown_2000cc,1997,24,16,3.375,110986.29166666667,33.3
unknown_2000cc,1998,16,10,3.9375,90856.4375,37.5
unknown_2000cc,1999,3022,1943,3.3209794837855724,122272.86126005361,35.7
unknown_2000cc,2000,6132,4110,3.0198956294846706,119251.90845886443,33.0
unknown_2000cc,2001,124,87,2.379032258064516,105559.89430894308,29.8
unknown_2000cc,2002,13,10,1.4615384615384615,117991.76923076923,23.1
unknown_2000cc,2003,24,18,1.625,102440.29166666667,25.0
unknown_2000cc,2004,15983,11725,2.14615528999562,108631.18518987342,26.6
unknown_2000cc,2005,23611,17810,1.8363898183050273,97118.26409609712,24.6
unknown_2000cc,2006,13359,10394,1.589714799011902,87187.87321819142,22.2
unknown_2000cc,2007,2878,2387,1.11952744961779,69993.51050420168,17.1
unknown_2000cc,2008,782,667,1.010230179028133,66756.43918053777,14.7
unknown_2000cc,2009,1091,966,0.7314390467461045,47213.56481481482,11.5
unknown_2000cc,2010,460,418,0.6652173913043479,38775.26754385965,9.1
unknown_2000cc,2011,15,13,0.5333333333333333,47493.13333333333,13.3
unknown_2000cc,2012,1,1,0.0,45786.0,0.0
unknown_2003cc,2005,77,61,1.3766233766233766,93025.36,20.8
unknown_2003cc,2006,56,44,1.5178571428571428,80334.33928571429,21.4
unknown_2003cc,2007,24,22,1.3333333333333333,96798.29166666667,8.3
unknown_2003cc,2008,11,11,0.5454545454545454,59549.545454545456,0.0
unknown_2003cc,2009,24,24,0.5833333333333334,43364.708333333336,0.0
unknown_2003cc,2010,4,4,0.75,62981.5,0.0
unknown_2003cc,2011,2,2,0.0,30016.5,0.0
unknown_2008cc,1983,2,1,1.5,207316.5,50.0
unknown_200cc,2004,3,2,1.3333333333333333,118018.0,33.3
unknown_200cc,2006,2,1,3.5,65199.0,50.0
unknown_2050cc,1988,1,0,3.0,185682.0,100.0
unknown_2100cc,1983,1,1,3.0,245990.0,0.0
unknown_2189cc,2006,1,1,0.0,54641.0,0.0
unknown_2200cc,2001,2,1,6.0,57708.0,50.0
unknown_2295cc,1999,1,1,0.0,106371.0,0.0
unknown_2298cc,2002,1,1,0.0,101447.0,0.0
unknown_2299cc,1999,1,1,4.0,72552.0,0.0
unknown_2300cc,1999,880,611,2.8420454545454548,110979.15898617511,30.6
unknown_2300cc,2000,770,527,2.7766233766233768,115982.77320954906,31.6
unknown_2300cc,2001,46,34,2.9347826086956523,100878.2,26.1
unknown_2300cc,2002,29,22,1.9655172413793103,89284.82142857143,24.1
unknown_2300cc,2003,5,4,0.0,69219.75,20.0
unknown_230cc,1999,2,2,0.0,57390.0,0.0
unknown_2322cc,2000,2,1,1.5,93415.5,50.0
unknown_2324cc,1971,2,1,3.0,49742.5,50.0
unknown_2324cc,1998,29,19,2.103448275862069,113868.31034482758,34.5
unknown_2324cc,1999,158,116,2.1772151898734178,106749.5541401274,26.6
unknown_2324cc,2000,753,528,2.5750332005312084,106020.9986522911,29.9
unknown_2324cc,2001,2260,1647,2.458849557522124,106440.47828034035,27.1
unknown_2324cc,2002,2439,1801,2.2296022960229602,99063.99129353234,26.2
unknown_2324cc,2003,1226,923,2.0889070146818924,93826.99013157895,24.7
unknown_2324cc,2004,87,61,2.367816091954023,86311.96511627907,29.9
unknown_2324cc,2005,2,1,2.5,59456.0,50.0
unknown_2324cc,2006,3,2,2.3333333333333335,80446.0,33.3
unknown_2324cc,2007,3,3,0.3333333333333333,72805.33333333333,0.0
unknown_2325cc,2000,1,1,4.0,85389.0,0.0
unknown_2325cc,2001,3,2,4.666666666666667,126349.33333333333,33.3
unknown_2325cc,2002,2,1,2.0,142329.0,50.0
unknown_2327cc,2000,2,1,3.5,53402.0,50.0
unknown_2328cc,2000,1,1,4.0,58639.0,0.0
unknown_2329cc,2000,2,1,5.5,136514.0,50.0
unknown_2329cc,2002,1,1,1.0,106360.0,0.0
unknown_2334cc,1999,2,1,4.0,135377.0,50.0
unknown_2334cc,2001,2,2,0.0,106905.0,0.0
unknown_2334cc,2002,1,1,0.0,40573.0,0.0
unknown_2334cc,2003,2,1,2.5,60310.0,50.0
unknown_2342cc,1999,2,1,1.0,141554.5,50.0
unknown_2342cc,2000,1,1,0.0,95935.0,0.0
unknown_2342cc,2001,5,4,1.4,101274.6,20.0
unknown_2344cc,2001,3,1,5.0,118621.0,66.7
unknown_2344cc,2002,1,1,5.0,88232.0,0.0
unknown_2345cc,2001,2,1,9.5,144182.5,50.0
unknown_2370cc,1994,4,3,5.5,215300.75,25.0
unknown_2370cc,1995,4,2,3.25,306663.75,50.0
unknown_2370cc,1996,5,3,6.8,153239.0,40.0
unknown_2390cc,2011,1,1,0.0,25097.0,0.0
unknown_2424cc,2002,2,1,7.0,173528.5,50.0
unknown_2460cc,2007,1,1,0.0,108368.0,0.0
unknown_2495cc,2008,1,1,0.0,12464.0,0.0
unknown_2500cc,1998,1,1,0.0,4354.0,0.0
unknown_2500cc,1999,2,1,6.0,143313.0,50.0
unknown_2500cc,2006,1,1,0.0,41852.0,0.0
unknown_2500cc,2007,2,1,1.5,81630.0,50.0
unknown_2500cc,2008,1,1,0.0,62180.0,0.0
unknown_2500cc,2009,1,1,0.0,37452.0,0.0
unknown_2500cc,2010,3,3,1.6666666666666667,41252.333333333336,0.0
unknown_2500cc,2012,1,1,0.0,25373.0,0.0
unknown_2689cc,1990,2,1,2.5,342947.5,50.0
unknown_2698cc,1990,1,1,1.0,183965.0,0.0
unknown_2702cc,2001,1,1,0.0,64138.0,0.0
unknown_2729cc,1995,1,1,0.0,119072.0,0.0
unknown_2772cc,1995,1,1,1.0,138039.0,0.0
unknown_2779cc,1990,2,1,0.5,179625.0,50.0
unknown_2790cc,1996,5,3,5.4,140778.6,40.0
unknown_2790cc,1997,1,1,0.0,56414.0,0.0
unknown_2791cc,1996,2,1,6.5,130714.5,50.0
unknown_2791cc,2000,1,1,3.0,147816.0,0.0
unknown_2792cc,1971,4,3,5.0,103376.0,25.0
unknown_2792cc,1976,1,1,3.0,,0.0
unknown_2792cc,1985,2,2,0.5,113745.5,0.0
unknown_2792cc,1986,4,4,0.75,76837.25,0.0
unknown_2792cc,1987,2,2,1.0,118955.5,0.0
unknown_2792cc,1988,2,2,0.0,148476.0,0.0
unknown_2792cc,1989,7,6,2.142857142857143,140459.57142857142,14.3
unknown_2792cc,1990,22,18,2.5,133983.86363636365,18.2
unknown_2792cc,1991,19,13,3.210526315789474,122048.57894736843,31.6
unknown_2792cc,1992,89,64,3.303370786516854,123465.24137931035,28.1
unknown_2792cc,1993,92,64,3.4239130434782608,122896.93406593407,30.4
unknown_2792cc,1994,155,107,3.3870967741935485,118636.4705882353,31.0
unknown_2792cc,1995,409,261,4.215158924205379,123613.39185750636,36.2
unknown_2792cc,1996,737,529,3.4138398914518318,119908.88858321871,28.2
unknown_2792cc,1997,1062,739,3.659133709981168,115543.83396946565,30.4
unknown_2792cc,1998,115,80,3.2869565217391306,116739.12280701754,30.4
unknown_2792cc,2000,889,614,2.9437570303712035,111090.98529411765,30.9
unknown_2792cc,2001,1881,1316,2.75544922913344,104045.32794830372,30.0
unknown_2792cc,2002,1249,902,2.489991993594876,99200.6293592863,27.8
unknown_2792cc,2003,936,698,2.246794871794872,95120.50922909881,25.4
unknown_2792cc,2004,75,56,1.7733333333333334,89883.04054054055,25.3
unknown_2792cc,2007,2,1,0.5,61668.0,50.0
unknown_2793cc,1988,1,1,2.0,,0.0
unknown_2793cc,1990,3,2,0.3333333333333333,150508.0,33.3
unknown_2793cc,1991,1,0,16.0,120008.0,100.0
unknown_2793cc,1996,1,1,5.0,153850.0,0.0
unknown_2793cc,1997,5,3,3.4,173748.4,40.0
unknown_2793cc,2000,2,1,4.0,137831.0,50.0
unknown_2793cc,2001,1,1,3.0,96581.0,0.0
unknown_2794cc,1996,2,1,7.0,179509.0,50.0
unknown_2796cc,1995,2,1,4.5,185411.0,50.0
unknown_2797cc,1990,1,1,1.0,107649.0,0.0
unknown_2797cc,1997,2,1,2.0,159463.0,50.0
unknown_2797cc,2000,1,1,0.0,89044.0,0.0
unknown_2798cc,1989,1,1,0.0,113991.0,0.0
unknown_2798cc,1990,2,2,1.5,93952.5,0.0
unknown_2798cc,1991,2,1,8.5,86525.0,50.0
unknown_2798cc,2000,4,2,2.75,102464.0,50.0
unknown_2798cc,2001,3,3,0.0,95347.66666666667,0.0
unknown_2799cc,1991,1,1,1.0,129489.0,0.0
unknown_2799cc,1994,2,1,11.0,96706.0,50.0
unknown_2800cc,1983,4,3,4.5,138386.75,25.0
unknown_2800cc,1986,2,1,10.5,60457.0,50.0
unknown_2800cc,1989,5,4,4.0,121399.4,20.0
unknown_2800cc,1990,11,7,6.363636363636363,141012.81818181818,36.4
unknown_2800cc,1991,10,8,3.4,119813.11111111111,20.0
unknown_2800cc,1992,2,1,2.5,154124.5,50.0
unknown_2800cc,1994,3,2,6.666666666666667,113764.33333333333,33.3
unknown_2800cc,1995,2,2,1.0,70796.0,0.0
unknown_2800cc,1996,2,2,1.5,59946.0,0.0
unknown_2800cc,1997,12,9,2.5833333333333335,105171.91666666667,25.0
unknown_2800cc,1998,9,4,4.666666666666667,89353.88888888889,55.6
unknown_2800cc,1999,15,10,3.466666666666667,118899.6,33.3
unknown_2800cc,2000,464,312,3.0969827586206895,109829.51868131869,32.8
unknown_2800cc,2001,21,19,1.7142857142857142,98122.14285714286,9.5
unknown_2800cc,2002,1,1,2.0,103214.0,0.0
unknown_2800cc,2003,2,1,2.5,83967.5,50.0
unknown_2861cc,1989,1,1,3.0,134069.0,0.0
unknown_2861cc,1990,4,3,1.75,106770.75,25.0
unknown_2861cc,1992,1,1,2.0,105967.0,0.0
unknown_2861cc,1995,1,1,0.0,122762.0,0.0
unknown_2861cc,1996,1,1,0.0,166752.0,0.0
unknown_2861cc,1997,1,1,0.0,165506.0,0.0
unknown_2862cc,1997,1,1,0.0,129638.0,0.0
unknown_2877cc,1989,1,1,0.0,187874.0,0.0
