doc_name,complaint_id,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,component,mileage_miles,technical_bucket,chronic_score,gamma_vector
doc_00054,10025937,2000,11,1.0,unknown,2000,POWER TRAIN,,low,0,"[3.801502112828529e-308, 2.540797008822499e-308, 6.138810342000628e-308, 2.631109236881707e-308, 1.8665829086173124e-308, 2.991624267429288e-308, 1.9725002399335e-308, 2.2768757374630514e-308, 2.1916138004512346e-308, 3.350487241027915e-308, 1.0, 1.364591546000484e-308, 1.3419947145549085e-308, 2.513626152130234e-308, 1.1166267608737315e-307, 1.212445297648165e-308, 2.271597790312935e-308, 1.257202862220208e-308, 1.2203780266163958e-307]"
doc_00055,10025518,2000,1,1.0,TDI_unknown,2000,"SERVICE BRAKES, HYDRAULIC",,high,2,"[1.0, 2.8167803655177094e-308, 5.905278007659383e-308, 2.0503682583147934e-308, 1.9141311269927617e-308, 6.207642394442095e-308, 2.8780102144397953e-308, 4.3891321381924735e-308, 3.821407484164952e-308, 4.623293434227021e-308, 3.406136861101214e-308, 1.9054050227640347e-308, 1.789560611569922e-308, 4.0691890512745853e-308, 2.6757569528314197e-308, 1.548494942855561e-308, 2.058682987598615e-308, 1.666386385105231e-308, 4.029577351020947e-308]"
doc_00056,10018663,2000,17,1.0,unknown,2000,"FUEL SYSTEM, GASOLINE",,low,0,"[2.001924768390653e-308, 6.896312498912578e-308, 3.080870891951282e-308, 7.175607090514582e-308, 2.6043133369921923e-308, 1.9705077210040254e-308, 1.2104619963472387e-308, 2.2449735545155527e-308, 1.3321175923060596e-308, 4.501284451287845e-308, 2.276913043344746e-308, 1.1047935459000623e-308, 1.2504039064273815e-308, 1.4909192725616536e-308, 2.200257887054788e-308, 1.159563137452328e-308, 1.0, 1.0855097756752037e-308, 3.0467116699189127e-308]"
doc_00057,10018195,2000,19,1.0,unknown,2000,ENGINE AND ENGINE COOLING,,medium,0,"[4.1126108072702334e-308, 3.406979138960669e-308, 8.5325412326705e-308, 3.639651127859065e-308, 2.289442915540023e-308, 3.474792147214173e-308, 1.983623963677123e-308, 2.737163025224922e-308, 2.226450862869097e-308, 4.773914988594735e-308, 1.5996356476716762e-307, 1.3882033220221065e-308, 1.422894299741902e-308, 2.631770361960093e-308, 1.0019981492167025e-307, 1.282369031054362e-308, 3.048015817678357e-308, 1.298227161068893e-308, 1.0]"
doc_00058,10010718,2000,9,0.40450147013074844,unknown,2000,AIR BAGS,,low,0,"[0.025434154410652925, 0.009955224781088172, 0.014027574258872813, 0.0085619062437046, 0.008077145954691207, 0.025950323044244054, 0.0697333122567907, 0.015930856823160554, 0.40450147013074844, 0.012660247219661663, 0.013654293590083804, 0.013870918973953183, 0.009782626977976777, 0.06811900749417502, 0.011551636920140879, 0.008655548269777139, 0.00857937633429165, 0.010782757975032161, 0.013683435885068793]"
doc_00059,10003597,2000,6,0.22841118189524717,unknown,2000,WHEELS,,low,0,"[0.05456668834996669, 0.02264449193197506, 0.03755173828685278, 0.01640921305640863, 0.014809584046151575, 0.22841118189524717, 0.029036159591176045, 0.045213386072898806, 0.03518512081842944, 0.03170317135042646, 0.026876585344085407, 0.01686339773873281, 0.015030885871381626, 0.039828543165958186, 0.020559084781821616, 0.013100460637534396, 0.017826953308980542, 0.014589514231722302, 0.030682493513155593]"
doc_00060,10004136,2000,19,1.0,unknown,2000,ENGINE AND ENGINE COOLING,,medium,0,"[4.1843689688059687e-308, 3.580850355940025e-308, 8.870255148046802e-308, 3.823430949798492e-308, 2.464144812501206e-308, 3.6538887927788e-308, 1.984164939129711e-308, 2.890073293843138e-308, 2.256736279863104e-308, 5.407486927445836e-308, 1.0823629715549546e-307, 1.4337730890678174e-308, 1.4875547003825933e-308, 2.741060098971206e-308, 7.91930949742094e-308, 1.335327658858521e-308, 3.2016956495510785e-308, 1.3435009019155627e-308, 1.0]"
doc_00061,10002673,2000,10,0.10771033649604218,unknown,2000,"FUEL SYSTEM, OTHER,UNKNOWN OR OTHER",,low,0,"[0.03485858987798495, 0.0443406691462677, 0.06980012149863427, 0.04497587651768544, 0.035123816497791456, 0.0334819798558409, 0.017168467702308933, 0.03124526194119218, 0.019534637257138103, 0.10771033649604218, 0.03739646860149409, 0.013870364309142626, 0.015899707414378423, 0.02354882388900332, 0.033003770027975526, 0.014139281305318486, 0.03939464415244406, 0.013416492932340379, 0.06528020632876655]"
doc_00062,10001595,2000,8,0.05711908521875375,unknown,2000,SUSPENSION,,low,0,"[0.017261083595953044, 0.010286728294114398, 0.01727290787713557, 0.006254599690696909, 0.005741905370157318, 0.033359928042410524, 0.008230135211598735, 0.05711908521875375, 0.010468120033969174, 0.013253985322432878, 0.008314277129313478, 0.005842856388807085, 0.005494048078532219, 0.012337234467364334, 0.006679644833231858, 0.0048239310965128256, 0.007201469538105369, 0.005176107662433205, 0.009456973780336893]"
doc_00063,769393,2000,9,1.0,unknown,2000,AIR BAGS,,low,0,"[4.18732183585012e-308, 1.582492397869422e-308, 2.24656257443339e-308, 1.349160171751603e-308, 1.3030029122953615e-308, 4.3096178479182654e-308, 1.0792139776633941e-307, 2.578467305910334e-308, 1.0, 2.02643752659727e-308, 2.145944889738283e-308, 2.2887816321063437e-308, 1.618654808994541e-308, 1.0472323842625914e-307, 1.80508648593074e-308, 1.4271720693123177e-308, 1.356931409096235e-308, 1.7776144317495557e-308, 2.16676870685778e-308]"
doc_00064,8021464,2000,19,1.0,unknown,2000,ENGINE AND ENGINE COOLING,,medium,0,"[4.449082089881099e-308, 3.456431360270223e-308, 9.662764626659385e-308, 3.6344431222737774e-308, 2.491478396858788e-308, 3.763175084099331e-308, 2.068882145096913e-308, 2.8890362389334144e-308, 2.336448030436106e-308, 5.598546716200193e-308, 1.1231635384693452e-307, 1.4883640267376413e-308, 1.543867760886253e-308, 2.8111895667128083e-308, 7.724838935423926e-308, 1.3797127591894766e-308, 3.0312750184118983e-308, 1.3920054056885723e-308, 1.0]"
doc_00065,768420,2000,1,1.0,unknown,2000,ELECTRICAL SYSTEM,,medium,0,"[1.0, 2.7525893408815265e-308, 7.37118041815739e-308, 2.1599760565145163e-308, 1.8715728674014977e-308, 4.204455953786499e-308, 2.443619161799941e-308, 3.3488455440830227e-308, 3.1693477107197166e-308, 4.0998875627243454e-308, 4.2494598631132083e-308, 1.617593353978595e-308, 1.538559966311833e-308, 3.3860667006965656e-308, 3.266770221811549e-308, 1.361168629156112e-308, 2.0526416316259055e-308, 1.436478449958943e-308, 4.521757687524303e-308]"
doc_00066,767701,2000,17,1.0,unknown,2000,"FUEL SYSTEM, GASOLINE",,low,0,"[2.015829930364911e-308, 7.364888924015887e-308, 3.127189875891785e-308, 6.622980385908325e-308, 2.5905690786980964e-308, 2.0067134146963535e-308, 1.22245730837184e-308, 2.304797951871469e-308, 1.345631585038071e-308, 4.620850823621324e-308, 2.2735823673519385e-308, 1.1151289600433604e-308, 1.2617641139918956e-308, 1.5064785732999906e-308, 2.179734827875092e-308, 1.168789490139158e-308, 1.0, 1.094967954732488e-308, 3.0410766042645077e-308]"
doc_00067,767323,2000,12,1.0,unknown,2000,VISIBILITY,,medium,1,"[2.1340625450576996e-308, 1.233002617556352e-308, 1.4968664004471277e-308, 1.123050489320853e-308, 1.389666531486048e-308, 1.9758542786579816e-308, 2.3011462488747164e-308, 1.61603856202756e-308, 2.3980177278255395e-308, 1.562427426768854e-308, 1.3569207048489167e-308, 1.0, 3.6565673705950246e-308, 2.343243913634975e-308, 1.2172442659657495e-308, 2.97604782465312e-308, 1.1117050264724605e-308, 7.3750352232830865e-308, 1.505187527847926e-308]"
doc_00068,767323,2000,12,1.0,unknown,2000,VISIBILITY,,medium,1,"[2.1317822907756835e-308, 1.2375996194945765e-308, 1.4974769905653383e-308, 1.1260307324431774e-308, 1.395710545105355e-308, 1.9775911196506847e-308, 2.2902925412156024e-308, 1.6194385299127547e-308, 2.382608449556274e-308, 1.567599065639143e-308, 1.3572386396179046e-308, 1.0, 3.726381983038013e-308, 2.326008176642085e-308, 1.217431905855463e-308, 3.0194723162049975e-308, 1.115801433854023e-308, 7.676867042662337e-308, 1.5076390675138073e-308]"
doc_00069,767176,2000,1,0.3653040804869505,unknown,2000,"SERVICE BRAKES, HYDRAULIC,VISIBILITY",,medium,0,"[0.3653040804869505, 0.026622523577735705, 0.055805514865065936, 0.0190301464438175, 0.017944619736501716, 0.06096808354548097, 0.025781457824409985, 0.04299000091018617, 0.03374946304673394, 0.046105511836744446, 0.030376266785195463, 0.017577027643144096, 0.016762401156526774, 0.03700322550448872, 0.024048717036675334, 0.014413137915107574, 0.019308539654969266, 0.015435055763361558, 0.03715497078945178]"
doc_00070,767090,2000,1,0.32191346393764686,unknown,2000,"SERVICE BRAKES, HYDRAULIC",,medium,0,"[0.32191346393764686, 0.0252130293521218, 0.05608386212097704, 0.017648318760678145, 0.01624609468090472, 0.054881687282897496, 0.022487785969441055, 0.039948548661787486, 0.029215407355476546, 0.0438276549857555, 0.02848888069728217, 0.015138482089327245, 0.01456752219264298, 0.03191745442074104, 0.022380079184476476, 0.012595953705040856, 0.017972641722909383, 0.013389658372900777, 0.03480481201532555]"
doc_00071,767096,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.120991223257853e-308, 1.2257088862275913e-308, 1.494307248731978e-308, 1.1193991378060355e-308, 1.3885307680743497e-308, 1.9487324099205237e-308, 2.2733722955386986e-308, 1.6000649661879453e-308, 2.373364834835396e-308, 1.5535326272710365e-308, 1.350943701869259e-308, 1.0, 3.675154007847808e-308, 2.32758649588627e-308, 1.2135636735946116e-308, 2.9959956724076017e-308, 1.1053805107911024e-308, 7.411386045201125e-308, 1.4974995846858047e-308]"
doc_00072,766666,2000,1,1.0,unknown,2000,"SERVICE BRAKES, HYDRAULIC",,medium,0,"[1.0, 2.787084364994492e-308, 5.762084268126551e-308, 2.044332094895854e-308, 1.9015132246448966e-308, 7.446847368106238e-308, 3.0650806266745365e-308, 4.582180211676472e-308, 4.122520725901966e-308, 4.587735095501767e-308, 3.505515855915445e-308, 1.9598181627590567e-308, 1.816000881630466e-308, 4.516018264645431e-308, 2.7093384068301e-308, 1.566600969816573e-308, 2.0634706050804374e-308, 1.7035249986301317e-308, 4.1703733931641713e-308]"
doc_00073,766508,2000,12,1.0,unknown,2000,VISIBILITY,,low,1,"[2.11874809646968e-308, 1.2310473748847537e-308, 1.4894062700869236e-308, 1.120218355425549e-308, 1.386522729033347e-308, 1.9682114246564283e-308, 2.28720325926823e-308, 1.6121442614209895e-308, 2.3795805749502093e-308, 1.557315191412671e-308, 1.3507940994285105e-308, 1.0, 3.670792241403076e-308, 2.3214685906532135e-308, 1.212109334083529e-308, 2.9882833540255824e-308, 1.110042270853452e-308, 7.568941902829701e-308, 1.4984987586703085e-308]"
doc_00074,766327,2000,8,0.6624468086823002,unknown,2000,"SERVICE BRAKES, HYDRAULIC",,low,0,"[0.02304544895998638, 0.017625663669286577, 0.026057712975345492, 0.00991413830615856, 0.00909813544437569, 0.033500261253743585, 0.011890473576816473, 0.6624468086823002, 0.01477761246332864, 0.020957252034836678, 0.012110021662430533, 0.008918503746675365, 0.008561990512295465, 0.016806265497975592, 0.00996276873907976, 0.007567198004056618, 0.011681445075615414, 0.007999795039833276, 0.013627570655191596]"
doc_00075,8016656,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.137871413588381e-308, 1.240934020004417e-308, 1.500930223325907e-308, 1.128760072163803e-308, 1.3997215202377595e-308, 1.9832013692711353e-308, 2.2930540832768825e-308, 1.6235512783221946e-308, 2.3846996539144304e-308, 1.572594845405788e-308, 1.3603056486934127e-308, 1.0, 3.7500210469852686e-308, 2.327870259171997e-308, 1.2198725743901576e-308, 3.0318765245938787e-308, 1.1187394989927107e-308, 7.720623994033391e-308, 1.5120098558415153e-308]"
doc_00076,765215,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.12797626412927e-308, 1.2270041640881255e-308, 1.5006143502941105e-308, 1.1212643628164937e-308, 1.3930231269694666e-308, 1.946405616528666e-308, 2.2657128358377833e-308, 1.600731804716752e-308, 2.3736571539458217e-308, 1.5569693716921826e-308, 1.352643689919949e-308, 1.0, 3.6955928684656453e-308, 2.3347038321532983e-308, 1.2154873453313128e-308, 3.007420654803074e-308, 1.1059219076575045e-308, 7.288123911861441e-308, 1.4995918819185293e-308]"
doc_00077,764883,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.1110089884944276e-308, 1.2207555967865305e-308, 1.488979030925152e-308, 1.115326586837063e-308, 1.382770979811736e-308, 1.938734253022643e-308, 2.266785258894832e-308, 1.5932889443529203e-308, 2.3669523995864665e-308, 1.5460993255904827e-308, 1.346035643363104e-308, 1.0, 3.646569042574841e-308, 2.321109639986727e-308, 1.2096831772200363e-308, 2.9798027592610546e-308, 1.101003570627249e-308, 7.339939509781803e-308, 1.4907326851119375e-308]"
doc_00078,764627,2000,12,0.08077182660334743,unknown,2000,"VISIBILITY,AIR BAGS,VEHICLE SPEED CONTROL",,low,0,"[0.010111046595941878, 0.005554541353215612, 0.0068530293215362656, 0.005038287964180084, 0.00624176048762087, 0.009221235233030147, 0.01046273005526394, 0.007388774074654332, 0.011086073919438945, 0.007193126373319939, 0.006169295152703069, 0.08077182660334743, 0.01603113233703419, 0.010952528947436507, 0.0054860722939179376, 0.012615328295687516, 0.004985312028987098, 0.026372922175245544, 0.006918602795571919]"
doc_00079,763605,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.1482421549391467e-308, 1.234204565735845e-308, 1.5087498186929044e-308, 1.128362023484226e-308, 1.401100542026303e-308, 1.9648768153585553e-308, 2.292399945939401e-308, 1.6099541977104404e-308, 2.3915210097634244e-308, 1.568815427069574e-308, 1.364156477159819e-308, 1.0, 3.7201278696537296e-308, 2.348336931623614e-308, 1.2244847071735597e-308, 3.01943633448092e-308, 1.113251903759807e-308, 7.410901115700731e-308, 1.51435433575004e-308]"
doc_00080,8012530,2000,12,0.5881428481576052,unknown,2000,VISIBILITY,,low,0,"[0.01769661430227639, 0.01031535767056217, 0.012417705913832998, 0.009355046327732972, 0.011582488975397688, 0.016539860883152943, 0.01905780024440984, 0.013513093270671926, 0.01970939323043663, 0.013062274182385064, 0.011267811298190412, 0.5881428481576052, 0.03111419536760626, 0.019132349889464523, 0.010091782746982064, 0.02505336798126213, 0.009300429192167132, 0.06434410123314796, 0.012543429236929398]"
doc_00081,762965,2000,1,0.4040803005269468,unknown,2000,"SERVICE BRAKES, HYDRAULIC",,medium,0,"[0.4040803005269468, 0.027682707855037805, 0.060922694925715906, 0.020845935721117082, 0.01898079272903248, 0.06309212983394354, 0.029407238757255233, 0.041059961164664566, 0.03943064288546138, 0.045183713168044044, 0.03802838177098842, 0.01855803537151231, 0.01728445384273132, 0.043422356405377165, 0.029105065684795792, 0.014979720756223577, 0.020504679439904628, 0.01618517402180942, 0.04474184557907396]"
doc_00082,762636,2000,12,1.0,unknown,2000,VISIBILITY,,low,0,"[2.104863660122962e-308, 1.2209420712326317e-308, 1.4853875874105795e-308, 1.1149744030572576e-308, 1.3823801922244916e-308, 1.9379036911485665e-308, 2.264194964896081e-308, 1.592515411618431e-308, 2.358606804421701e-308, 1.545116541309445e-308, 1.3445127224184405e-308, 1.0, 3.6627053496820796e-308, 2.309216398413717e-308, 1.208234734925624e-308, 2.992297182386185e-308, 1.1015240372901317e-308, 7.5342904716754e-308, 1.489595790296656e-308]"
doc_00083,761476,2000,12,0.5273574349524722,unknown,2000,VISIBILITY,,low,0,"[0.02073786327537179, 0.012166110867247313, 0.014612708440183295, 0.011028763592145862, 0.013668746934084652, 0.019418020952077095, 0.022312613532219163, 0.015898616432317738, 0.023017227428289575, 0.015383098013507884, 0.013251066468566977, 0.5273574349524722, 0.037082583369979806, 0.02231697247207668, 0.011872976213378092, 0.029838652979234017, 0.010972850727940981, 0.07854549694597446, 0.014758146507146097]"
doc_00084,758220,2000,6,0.21659175760261,unknown,2000,TIRES,,low,0,"[0.05492486545394192, 0.02360218306422832, 0.03916750957572985, 0.017007873048883734, 0.015287741683030395, 0.21659175760261, 0.029328321521133544, 0.04676981750982728, 0.0352860459910575, 0.03300103176168742, 0.02779442358066032, 0.017175454478279253, 0.015391765023211153, 0.03963432230782501, 0.02124467891440811, 0.013425026586936435, 0.018537085261594748, 0.014903824684052044, 0.031814925943807915]"
doc_00085,8002761,2000,7,0.38257603259890915,unknown,2000,"VISIBILITY,AIR BAGS,INTERIOR LIGHTING,EQUIPMENT",,low,0,"[0.029474737984143514, 0.01242922113402759, 0.0168354948146639, 0.010745446205926027, 0.010738963116971775, 0.029826710543999577, 0.38257603259890915, 0.018867980007292184, 0.07405776831669676, 0.015719104779112127, 0.016926521993112297, 0.020465621762354454, 0.014169061360008452, 0.04137895815070615, 0.014320921278527512, 0.01252175640080096, 0.010869662719800157, 0.01600213074288671, 0.017235391255921998]"
doc_00086,754303,2000,10,0.019691458660653742,unknown,2000,ENGINE AND ENGINE COOLING,,medium,0,"[0.007436804848000264, 0.008410939645208526, 0.010996865241277349, 0.008775863648479635, 0.009710621103570629, 0.007542108370808541, 0.0042526348481624725, 0.006871236541216525, 0.004808043595469996, 0.019691458660653742, 0.007163795633201105, 0.0036595551352132053, 0.004357128481958393, 0.0059800748926018875, 0.006457510151623666, 0.0038458679000199047, 0.008052929875995495, 0.0035834944191230327, 0.010949871946259213]"
doc_00087,750428,2000,12,0.0037461902324357997,unknown,2000,VISIBILITY,,low,0,"[0.0075441708385873265, 0.008354473863572928, 0.010894167600648916, 0.008712484855083202, 0.009727967067071783, 0.007653505461621607, 0.004333493908778874, 0.006925881658370672, 0.004900277268005375, 0.018885605332904083, 0.007222899160386067, 0.0037461902324357997, 0.004460896358019868, 0.0061132813355339035, 0.006506521337537988, 0.003934548015402869, 0.008007508181079237, 0.003668547231302778, 0.01095438523250033]"
doc_00088,748992,2000,9,0.22307540965285824,unknown,2000,AIR BAGS,,low,0,"[0.04300857376713604, 0.016872959497892633, 0.02364126599907974, 0.014918288003574661, 0.014512254327108353, 0.040887547367179, 0.09788947130174637, 0.025844346455396818, 0.22307540965285824, 0.02159384316471878, 0.023979119676946044, 0.025925960196103052, 0.018051771572461652, 0.13725164628707281, 0.0204023802334337, 0.015982988570744688, 0.014722161420834715, 0.020003911097948673, 0.023968265439636004]"
doc_00089,748857,2000,12,0.614816589913014,unknown,2000,VISIBILITY,,low,0,"[0.016289665985076064, 0.009482495380985438, 0.011420670665870648, 0.008600948606848641, 0.010643850323443898, 0.01521652736742184, 0.017562847487779677, 0.012429634822691413, 0.01817317138664077, 0.012008393007685353, 0.010365717898602569, 0.614816589913014, 0.028493640142451405, 0.017640837699566498, 0.009284106021274859, 0.022971920738233197, 0.008548779772327814, 0.05875595843130269, 0.011534194452996744]"
