T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,doc_name
0.048720233,0.322285,0.051225852,0.046139155,0.04895825,0.048134197,0.047097735,0.048334815,0.046901945,0.047231942,0.045626473,0.053730693,0.0454596,0.04615267,0.054001402,doc_00826
0.103600144,0.06021951,0.050316073,0.057538096,0.04249211,0.09411269,0.07486815,0.08084032,0.07361811,0.07140997,0.050993998,0.051349226,0.07752587,0.047136847,0.06397891,doc_00827
0.11792171,0.03446045,0.039126895,0.22866559,0.040527504,0.031649582,0.031704273,0.038908478,0.08885351,0.035044253,0.12962334,0.03659326,0.052381255,0.038993463,0.05554647,doc_00828
0.49245337,0.023333816,0.028418543,0.0789523,0.028301366,0.023487322,0.025130453,0.040514804,0.043968294,0.043031037,0.070704415,0.020466397,0.017837903,0.026590103,0.036809884,doc_00829
0.12254223,0.31143156,0.03169331,0.03071542,0.032278996,0.033060692,0.030578775,0.184781,0.0313075,0.03652303,0.03037894,0.027874101,0.027390307,0.026510946,0.042933162,doc_00830
0.3119842,0.026637634,0.02866649,0.052229594,0.027218338,0.02499729,0.025369307,0.30300006,0.031015798,0.029294344,0.035619963,0.020812914,0.022847917,0.023349924,0.03695627,doc_00831
0.024472008,0.024078393,0.021264838,0.023132104,0.026222516,0.027847713,0.026758162,0.025134943,0.02563887,0.022396533,0.025480606,0.6446346,0.027280094,0.025074556,0.030584125,doc_00832
0.18187693,0.03712417,0.039166134,0.080932975,0.043517046,0.11530395,0.09921753,0.043674868,0.047893405,0.040909756,0.0439723,0.0746543,0.06058993,0.036178388,0.054988354,doc_00833
0.15023942,0.036652647,0.032465443,0.043653604,0.036280975,0.083850384,0.07536828,0.036231846,0.040283885,0.036629546,0.038043607,0.17368737,0.12948878,0.034777384,0.052346732,doc_00834
0.07521499,0.050563455,0.06534524,0.07102506,0.062497824,0.06673912,0.064422034,0.12810767,0.058175854,0.060920775,0.050693,0.073317155,0.058831256,0.050972555,0.063173994,doc_00835
0.1052536,0.043932162,0.029172836,0.035611738,0.12545252,0.171277,0.13274725,0.040483236,0.05718743,0.033957336,0.035984214,0.0424022,0.048505872,0.044832904,0.053199753,doc_00836
0.083911926,0.043239225,0.03313826,0.039812688,0.14921091,0.14355159,0.10077363,0.04646048,0.084920205,0.045865834,0.05214371,0.037639007,0.04370731,0.039374284,0.056250893,doc_00837
0.04641482,0.023672627,0.032387048,0.03892899,0.035230137,0.28597686,0.24782069,0.04314607,0.0292306,0.035936255,0.037944082,0.023379508,0.048672594,0.029712705,0.041547034,doc_00838
0.10061328,0.096839935,0.049962863,0.11386597,0.039902687,0.09314749,0.072418354,0.05434962,0.046478104,0.050780162,0.07269033,0.04901291,0.04270856,0.056789257,0.06044047,doc_00839
0.13730142,0.0340511,0.03259856,0.033310425,0.15769789,0.1206108,0.09407415,0.16129439,0.025081363,0.029077185,0.02873759,0.031821214,0.04287263,0.024677277,0.046794016,doc_00840
0.08829851,0.07614318,0.08265447,0.07340966,0.070344865,0.07812913,0.06704927,0.063973516,0.06679864,0.048265435,0.05153799,0.048396587,0.04737951,0.07368386,0.063935354,doc_00841
0.14519149,0.029286563,0.043840665,0.027156364,0.43307176,0.0351033,0.034076385,0.029196953,0.03561021,0.029724682,0.035312217,0.030440228,0.025261648,0.027562972,0.03916452,doc_00842
0.062030405,0.05623334,0.048482735,0.050232302,0.15635936,0.083283395,0.07335572,0.057169754,0.052587777,0.04875921,0.06349781,0.060556315,0.0653996,0.05830163,0.063750595,doc_00843
0.38288844,0.030300727,0.04401764,0.044859666,0.054113854,0.042673618,0.041421436,0.050732568,0.051019244,0.03275684,0.05192287,0.04915724,0.0475285,0.029864803,0.046742592,doc_00844
0.032988217,0.033379782,0.49355936,0.029684186,0.086972564,0.033044506,0.032473903,0.03342738,0.030202202,0.0295131,0.031331915,0.03425428,0.028046,0.030954182,0.040168453,doc_00845
0.24605796,0.34583858,0.05190528,0.04841865,0.03452733,0.024282193,0.02356539,0.02950186,0.025568752,0.02416148,0.024287844,0.022670105,0.027415536,0.03394635,0.037852712,doc_00846
0.1007019,0.037607733,0.034749173,0.034873683,0.12761055,0.102366135,0.08384298,0.11933695,0.044141367,0.033017345,0.041543473,0.03691549,0.11997436,0.029999344,0.053319566,doc_00847
0.10263697,0.03778484,0.37587145,0.041889712,0.13028406,0.031764474,0.032083187,0.033487067,0.031784408,0.02934618,0.030346341,0.02811356,0.024258664,0.027774483,0.042574696,doc_00848
0.29543155,0.026252337,0.028980218,0.04499408,0.02298136,0.021529675,0.022199167,0.31487247,0.024291364,0.046973974,0.03541326,0.02343667,0.026874315,0.027395623,0.03837397,doc_00849
0.0443908,0.034016456,0.031783823,0.04123939,0.14876397,0.0882794,0.07753864,0.037810337,0.048232388,0.035014503,0.043439485,0.13767251,0.13422601,0.04341629,0.05417603,doc_00850
0.13053662,0.029779432,0.02537511,0.021641938,0.21076275,0.14041547,0.03676126,0.19108927,0.031665094,0.02723023,0.034685794,0.02970332,0.027561706,0.022366766,0.04042527,doc_00851
0.43101364,0.06990495,0.04757232,0.048614956,0.03164417,0.03344965,0.034877926,0.0360867,0.038688447,0.04055606,0.036183704,0.04463653,0.035476018,0.02761882,0.043676086,doc_00852
0.28966883,0.035709642,0.043046627,0.19518362,0.04206114,0.03351576,0.033631135,0.037793204,0.038268697,0.03874399,0.04293005,0.031166414,0.04303228,0.046615053,0.04863355,doc_00853
0.5075144,0.02759273,0.03911762,0.06979453,0.029842075,0.02080516,0.021580301,0.032673307,0.035304777,0.03755685,0.054727957,0.03250038,0.025020657,0.029103048,0.03686618,doc_00854
0.3054215,0.040051837,0.030566154,0.24159758,0.02867474,0.02912402,0.027030261,0.027753815,0.051105797,0.03734773,0.03425223,0.031731345,0.047699213,0.024846615,0.042797104,doc_00855
0.21804717,0.0367663,0.033714518,0.031420838,0.04086682,0.067195766,0.07039881,0.04182051,0.03591363,0.22680393,0.04779341,0.040177908,0.032006964,0.028828483,0.04824484,doc_00856
0.32884425,0.029079733,0.03277826,0.30728805,0.024184212,0.019206036,0.020409945,0.03395717,0.025529299,0.047952052,0.03866279,0.017720874,0.018480593,0.021004967,0.034901753,doc_00857
0.07440336,0.05043839,0.056910604,0.06538713,0.14811207,0.052842855,0.050753094,0.052118402,0.069828786,0.051747512,0.059436124,0.049734615,0.04931991,0.1064154,0.06255177,doc_00858
0.051337056,0.044914182,0.038771495,0.049755726,0.12771691,0.09331768,0.07758593,0.06629095,0.061209723,0.04095616,0.03906656,0.043236356,0.12606676,0.07999835,0.059776135,doc_00859
0.21136379,0.03335098,0.19664311,0.052777797,0.13297431,0.03232209,0.03110796,0.03774198,0.03492001,0.033341184,0.056873433,0.029531417,0.031220939,0.03535286,0.05047809,doc_00860
0.073542595,0.063842826,0.050177284,0.0829211,0.0558058,0.051043272,0.049348,0.04736494,0.07034945,0.06146676,0.055615332,0.06564172,0.06595963,0.065804236,0.14111707,doc_00861
0.05319234,0.054765385,0.050166868,0.08478052,0.22993283,0.052122176,0.047238827,0.044306412,0.08669444,0.040173497,0.03967969,0.05541273,0.052268177,0.051708598,0.0575575,doc_00862
0.04787126,0.05396472,0.042757988,0.08868892,0.23640345,0.055954248,0.046327043,0.040937826,0.12363575,0.037533347,0.035585627,0.047219265,0.0448435,0.043495163,0.05478185,doc_00863
0.09295677,0.041033622,0.039418243,0.051648136,0.03863132,0.0398115,0.039003048,0.038197566,0.12509038,0.043578874,0.046464127,0.23553568,0.07486929,0.04030876,0.05345269,doc_00864
0.5467971,0.029368434,0.07132761,0.06864896,0.022733528,0.024231745,0.022433996,0.025704399,0.028370684,0.027622731,0.023185708,0.022645755,0.02634833,0.026935205,0.03364584,doc_00865
0.10989523,0.03648563,0.060718875,0.14357859,0.04095831,0.036724437,0.035629887,0.07167339,0.03829734,0.14195085,0.12174345,0.036207195,0.031521954,0.03905385,0.055560984,doc_00866
0.18866996,0.039909665,0.023908803,0.039879892,0.020594344,0.027345553,0.026201129,0.021627538,0.40085036,0.025292033,0.05319788,0.040538684,0.030985225,0.022028096,0.038970858,doc_00867
0.44504657,0.04191006,0.041538857,0.064665616,0.03154939,0.035191443,0.031338606,0.035994142,0.03472968,0.041903175,0.051165555,0.024326993,0.03588683,0.037976645,0.04677644,doc_00868
0.17635727,0.020401321,0.028308274,0.040722776,0.08726274,0.034521192,0.03152705,0.1874759,0.029768316,0.026981667,0.025260672,0.024885325,0.21886459,0.026603581,0.041059338,doc_00869
0.044804163,0.5529483,0.025353083,0.03784915,0.029105289,0.033307757,0.02999701,0.033362728,0.026039423,0.031175958,0.027611006,0.025449965,0.030430252,0.034727328,0.037838604,doc_00870
0.08784176,0.101801,0.09586123,0.038767334,0.27246636,0.04277754,0.04144404,0.038042277,0.04092319,0.036306452,0.04127709,0.036044657,0.04002027,0.034908634,0.051518206,doc_00871
0.16593337,0.029267704,0.030235548,0.042849503,0.022647966,0.025337718,0.024999496,0.02277634,0.41843995,0.026428543,0.02737915,0.04797378,0.05112913,0.025517376,0.039084315,doc_00872
0.05442015,0.045474015,0.04199262,0.053755313,0.093986645,0.07335795,0.06459213,0.09265204,0.040859014,0.041954827,0.0378003,0.038981155,0.21902558,0.044622753,0.056525476,doc_00873
0.1668393,0.053622954,0.08109262,0.14546743,0.044848073,0.041116886,0.041685764,0.07296376,0.047472306,0.073975995,0.04908894,0.036430012,0.040350568,0.047171332,0.057874106,doc_00874
0.16141139,0.042721372,0.059401702,0.11916901,0.09245295,0.047337092,0.04533392,0.1009274,0.03961176,0.048439667,0.04339583,0.04408018,0.055514105,0.04273901,0.057464648,doc_00875
0.062097177,0.051669016,0.052596074,0.06423472,0.14237593,0.061304264,0.056185823,0.0586942,0.06508342,0.04759593,0.051743228,0.046632502,0.11904486,0.05873567,0.062007163,doc_00876
0.45280993,0.04943226,0.031262577,0.0458754,0.03157752,0.035017252,0.033911023,0.038366355,0.044517532,0.042027205,0.042465243,0.041041464,0.036737423,0.031137079,0.043821696,doc_00877
0.5059316,0.024459181,0.046215523,0.063051134,0.039192904,0.019090835,0.018229924,0.03522634,0.029901542,0.030580647,0.049528275,0.022384292,0.04400473,0.03512344,0.03707964,doc_00878
0.25546882,0.045751188,0.025095752,0.033477105,0.017192466,0.023733864,0.023359938,0.020687107,0.34424177,0.026013343,0.030035064,0.03789354,0.05616844,0.025707826,0.035173785,doc_00879
0.22845218,0.3549516,0.020297961,0.033248946,0.021360742,0.035769697,0.03483732,0.022205716,0.034891848,0.03290983,0.033011436,0.051489085,0.032923713,0.025100654,0.038549274,doc_00880
0.08968247,0.07327061,0.037365906,0.03528714,0.037048485,0.09035532,0.0854809,0.03752001,0.08544563,0.08424356,0.03580004,0.07993036,0.08788599,0.08113964,0.05954402,doc_00881
0.25642514,0.3111159,0.035813596,0.032135747,0.02225825,0.029485172,0.02893821,0.031716414,0.04614032,0.03963605,0.038208596,0.034577582,0.025866965,0.027705284,0.03997671,doc_00882
0.4114019,0.06672709,0.026760947,0.037911665,0.047861554,0.037826005,0.035238247,0.037922233,0.03733558,0.032576766,0.038769312,0.035670675,0.06884196,0.04516059,0.03999548,doc_00883
0.035185527,0.036733,0.03688072,0.035313964,0.02769986,0.26557449,0.14116505,0.15491317,0.03748556,0.038292505,0.040080372,0.030634098,0.032505862,0.037817426,0.04971838,doc_00884
0.06579333,0.06768568,0.07767289,0.06369271,0.10444806,0.059922133,0.059372574,0.06469811,0.058832306,0.05838387,0.07633682,0.054276496,0.048033904,0.07623609,0.06461497,doc_00885
0.3101967,0.027122859,0.034509934,0.33757767,0.023225488,0.022361483,0.0222667,0.030318312,0.027681835,0.031599343,0.029088195,0.023063978,0.021612955,0.023702549,0.035671964,doc_00886
0.07503394,0.037355583,0.08634498,0.08590429,0.09028487,0.04337316,0.05897641,0.08851017,0.06199964,0.08263235,0.06917817,0.041056383,0.04619983,0.07171782,0.061432406,doc_00887
0.552944,0.022010574,0.034141447,0.08987523,0.021409975,0.016426282,0.017072491,0.03471542,0.025114587,0.046192512,0.03646629,0.018101498,0.022129098,0.029195601,0.034204975,doc_00888
0.10005847,0.05552088,0.042135727,0.041077927,0.043042287,0.1268164,0.105408944,0.05304878,0.048803855,0.10471993,0.045977946,0.046620913,0.08189456,0.044042226,0.06083117,doc_00889
0.12885487,0.051448185,0.037089754,0.066971146,0.03848941,0.05013007,0.041149855,0.04376985,0.28335688,0.03802206,0.040899236,0.034779206,0.038149767,0.05356692,0.053322792,doc_00890
0.13088645,0.039517954,0.042058047,0.09450386,0.043482125,0.10145262,0.09236807,0.09959179,0.039332375,0.0939474,0.041160394,0.03840652,0.04362602,0.041397106,0.058269314,doc_00891
0.049833395,0.06531698,0.04028439,0.04272392,0.053857546,0.06325479,0.047593318,0.039391425,0.105265506,0.038966138,0.057007812,0.10420693,0.11799937,0.113276646,0.061021864,doc_00892
0.060112044,0.04245437,0.029125707,0.044344172,0.46518642,0.043273296,0.035213314,0.052861918,0.03110105,0.0309483,0.03465729,0.021879803,0.042885467,0.029540021,0.036416855,doc_00893
0.10296545,0.4171495,0.044238508,0.041685116,0.03131198,0.033597395,0.031988032,0.031995073,0.03797343,0.034873016,0.036561143,0.03687394,0.038876824,0.034966927,0.044943724,doc_00894
0.117663406,0.15098973,0.036968786,0.040285658,0.046137463,0.12006836,0.0919123,0.03695192,0.038187627,0.07014303,0.041884866,0.039876893,0.07343936,0.03898057,0.05651005,doc_00895
0.4300945,0.056414504,0.04566936,0.04419086,0.043909766,0.045924272,0.039722715,0.050625436,0.04714472,0.026154354,0.028510848,0.032796983,0.04080289,0.026592309,0.041446432,doc_00896
0.5089438,0.040903654,0.042270146,0.05393966,0.029661529,0.022369744,0.02037798,0.030633837,0.036753908,0.041752186,0.059423257,0.02496563,0.022187088,0.031472705,0.034344867,doc_00897
0.51251864,0.028886978,0.052623365,0.064435475,0.032869097,0.023379255,0.023314627,0.052086808,0.031380754,0.034127496,0.027754387,0.026305346,0.023761421,0.025654009,0.040902313,doc_00898
0.09766741,0.23131457,0.036297794,0.04154689,0.0961494,0.06821086,0.044596717,0.031534933,0.08460243,0.032188322,0.038861725,0.044324864,0.05256175,0.045949344,0.05419296,doc_00899
0.09200311,0.064114176,0.07889973,0.051057033,0.04236711,0.12645338,0.098586924,0.1113953,0.042463828,0.059033733,0.040993642,0.046719864,0.044804595,0.040110856,0.06099668,doc_00900
0.05361027,0.05397967,0.05279556,0.05240025,0.051868215,0.0901816,0.08650378,0.08604679,0.07827681,0.11206013,0.058983345,0.053874135,0.0529799,0.052723248,0.06371635,doc_00901
0.081135996,0.043557808,0.06318135,0.0846886,0.09286396,0.07000796,0.062481984,0.082201,0.07550267,0.08212318,0.05778542,0.05556195,0.044906598,0.04230936,0.061692193,doc_00902
0.11201543,0.04515854,0.044638414,0.052430153,0.04470941,0.08861425,0.081243575,0.050362885,0.07649288,0.046884146,0.07586072,0.09058462,0.08705992,0.043540057,0.06040507,doc_00903
0.179304,0.038964536,0.040027916,0.1418565,0.034551717,0.042242896,0.04180738,0.04450546,0.10858646,0.04605713,0.038340576,0.040331125,0.11139204,0.03759083,0.054441407,doc_00904
0.028948462,0.026669005,0.02690022,0.02757749,0.026999563,0.027465008,0.02755471,0.027858468,0.027187517,0.034666248,0.03194704,0.58656204,0.030995606,0.03316396,0.035504676,doc_00905
0.07064471,0.085684,0.04686695,0.06594988,0.04778903,0.06345642,0.061991643,0.051725592,0.084841475,0.04786312,0.04924634,0.108549185,0.093003534,0.058361124,0.064027086,doc_00906
0.069076315,0.050473925,0.060989123,0.05205742,0.059319746,0.092071325,0.15849993,0.05201082,0.048168126,0.102461465,0.046999596,0.047929272,0.047821507,0.05064782,0.061473645,doc_00907
0.20719506,0.024452442,0.024568452,0.24487418,0.025147665,0.029834947,0.029105483,0.026003284,0.03196683,0.03247759,0.19277667,0.027714174,0.027532324,0.03392353,0.042427335,doc_00908
0.1410329,0.2119575,0.047534518,0.033762757,0.2312761,0.025278656,0.024389314,0.026624067,0.027918529,0.03334032,0.033075694,0.041054998,0.024446547,0.053790152,0.04451794,doc_00909
0.07894641,0.18817568,0.109636314,0.08774959,0.098398134,0.042739727,0.040600568,0.04327842,0.042627692,0.03826307,0.043159585,0.03795113,0.041474096,0.04952382,0.05747578,doc_00910
0.07169879,0.06484842,0.07818856,0.050476633,0.19202118,0.04058045,0.039274156,0.081645854,0.043797646,0.04134944,0.043789264,0.050674476,0.04059902,0.10268631,0.058369726,doc_00911
0.09315736,0.09466146,0.09974776,0.03279843,0.19653839,0.036801454,0.035631035,0.035146203,0.041724917,0.041188806,0.044503126,0.041754644,0.031300433,0.12128578,0.053760227,doc_00912
0.0914855,0.035610855,0.12576088,0.09464762,0.03903762,0.029135624,0.028260296,0.029659154,0.12348845,0.030821184,0.027555175,0.19990918,0.034981478,0.058989916,0.050657135,doc_00913
0.13538535,0.10727231,0.03870965,0.042117532,0.031356875,0.031198438,0.030355325,0.029404214,0.13902234,0.03141882,0.0343618,0.15978253,0.039234784,0.098965995,0.051414005,doc_00914
0.06511295,0.08416542,0.10961265,0.06290569,0.08682902,0.04711908,0.04634513,0.059308533,0.075034186,0.05733527,0.051153436,0.07671882,0.05425672,0.06176804,0.06233503,doc_00915
0.034903087,0.03204058,0.53107786,0.02936323,0.04533249,0.028674053,0.02935658,0.02721019,0.026134199,0.034305993,0.028260782,0.040652443,0.024195401,0.05019502,0.038298134,doc_00916
0.07253368,0.13268876,0.07024824,0.048536487,0.0984981,0.047666717,0.0471872,0.06285873,0.04475472,0.046971887,0.042011958,0.07112641,0.042694766,0.111366406,0.060855925,doc_00917
0.22578186,0.14359938,0.060345106,0.048246242,0.04325537,0.12406829,0.04448709,0.035616588,0.036257155,0.040707234,0.03125158,0.040186424,0.036883358,0.038595807,0.050718583,doc_00918
0.063400574,0.07420159,0.11752791,0.066394046,0.111527205,0.047878996,0.045747556,0.060780745,0.05432009,0.057951257,0.055761606,0.06465571,0.044636168,0.07207453,0.063142024,doc_00919
0.029602727,0.49495545,0.034239475,0.024111265,0.13810728,0.023569655,0.023848418,0.02203553,0.023663918,0.024093946,0.02305537,0.033141375,0.022856198,0.04675544,0.035963967,doc_00920
0.3988153,0.052494984,0.04585835,0.033998773,0.06493084,0.028273558,0.025294548,0.027459271,0.032514352,0.029822523,0.03874017,0.06363816,0.027236508,0.087687664,0.043234985,doc_00921
0.05869767,0.09158158,0.05074474,0.04743578,0.04928563,0.116349794,0.15227827,0.05770253,0.049692344,0.05058121,0.05226792,0.055307314,0.053209316,0.05337127,0.06149457,doc_00922
0.1428846,0.31574923,0.15213417,0.033184305,0.03288304,0.027789222,0.027418055,0.030952299,0.031597484,0.03396169,0.030530933,0.03150625,0.033709798,0.032286733,0.043412223,doc_00923
0.03249176,0.24197108,0.025073064,0.023608105,0.030165203,0.18220149,0.03172126,0.02472829,0.024009192,0.029820463,0.026431557,0.03108767,0.226694,0.028806752,0.0411901,doc_00924
0.2663966,0.06270959,0.024745671,0.029383859,0.045441996,0.26620865,0.034605853,0.040145148,0.031622484,0.025101857,0.027898015,0.040373728,0.03962371,0.02621198,0.039530877,doc_00925
0.21739668,0.34921712,0.034492943,0.039365217,0.039578162,0.0291912,0.029214058,0.028000144,0.03211329,0.03202166,0.041651256,0.02448948,0.028501699,0.033043306,0.04172379,doc_00926
0.07472005,0.10641745,0.046231735,0.06188993,0.10457632,0.06158094,0.04573466,0.071561515,0.05085073,0.047407776,0.04313639,0.051287305,0.102750234,0.06979771,0.062057268,doc_00927
0.09153024,0.08113267,0.043163355,0.047032118,0.06970656,0.091477074,0.074437,0.070198074,0.066825934,0.07635938,0.06537477,0.04451404,0.04837444,0.06611547,0.06375889,doc_00928
0.095975496,0.054091338,0.059735116,0.13750255,0.062962145,0.05334759,0.054624517,0.06000756,0.066863604,0.07347912,0.06813403,0.04634347,0.048140593,0.055581946,0.06321087,doc_00929
0.09199039,0.045659583,0.06449914,0.050357267,0.17675497,0.06820402,0.04805435,0.103046864,0.064532064,0.043789055,0.04434058,0.046341036,0.049346734,0.04430264,0.05878128,doc_00930
0.060719825,0.0980779,0.039481856,0.04329974,0.038841557,0.08665241,0.08283806,0.046823245,0.06501312,0.03861916,0.10114157,0.16617867,0.037527557,0.037694693,0.05709067,doc_00931
0.08839245,0.10061699,0.12678267,0.11704282,0.055010874,0.0552854,0.043845706,0.048931316,0.040968828,0.04527712,0.068982296,0.04891954,0.04145961,0.058569226,0.05991515,doc_00932
0.07536376,0.15833132,0.095518626,0.05393687,0.110146284,0.044077702,0.04254873,0.0670855,0.04467076,0.04467286,0.052988067,0.05992632,0.041135162,0.04952084,0.06007722,doc_00933
0.36885324,0.06279565,0.032152787,0.04763789,0.0342276,0.04294801,0.03784738,0.032789845,0.042443532,0.056767207,0.054192737,0.04149286,0.04540683,0.047987603,0.052456792,doc_00934
0.046303682,0.19483271,0.043578643,0.046081267,0.044679753,0.043266684,0.042032607,0.045434803,0.039542723,0.045871165,0.22425687,0.045061585,0.039536014,0.04544699,0.0540745,doc_00935
0.12970169,0.17479964,0.043939196,0.04933039,0.045517553,0.099370316,0.08557011,0.036513545,0.045931753,0.038288686,0.064113654,0.042530414,0.043908276,0.043117404,0.05736739,doc_00936
0.028825786,0.59949154,0.027343713,0.024502408,0.025001995,0.024458492,0.023629213,0.024979658,0.026325354,0.026609054,0.034625407,0.041927624,0.026834888,0.03137254,0.0340723,doc_00937
0.14442177,0.05213649,0.049399447,0.05595569,0.04280884,0.043087326,0.04247664,0.044585425,0.047369804,0.044658218,0.050535608,0.042457156,0.047302075,0.2356125,0.057193033,doc_00938
0.032711677,0.55303377,0.024175998,0.024826322,0.02450687,0.039292082,0.03418066,0.036960702,0.030876547,0.051200885,0.033236936,0.031054484,0.026320886,0.021901036,0.035721138,doc_00939
0.041621685,0.4754404,0.03372513,0.03299598,0.03874551,0.033994026,0.029542495,0.032770403,0.023650331,0.029270595,0.04716982,0.027971774,0.06742716,0.043124314,0.04255037,doc_00940
0.078627184,0.08827234,0.058075685,0.07221467,0.06912175,0.076802865,0.06767317,0.068964384,0.07072661,0.059602767,0.052039675,0.0486367,0.059399616,0.06459027,0.065252356,doc_00941
0.078732654,0.08543128,0.050788302,0.053817414,0.054170217,0.05060792,0.05206357,0.08597654,0.045616746,0.12965868,0.054611977,0.049182635,0.0774133,0.06811872,0.063810036,doc_00942
0.08639823,0.04654453,0.081883766,0.17514214,0.047816064,0.044143025,0.045037508,0.06724179,0.08064675,0.051552232,0.04936164,0.049327668,0.04660184,0.067644365,0.0606585,doc_00943
0.09853074,0.05076532,0.04020224,0.08210296,0.050633058,0.08075032,0.06309355,0.043699063,0.17237584,0.04519102,0.052391343,0.050730925,0.07271705,0.03808714,0.058729403,doc_00944
0.33297428,0.034084566,0.12452215,0.048293296,0.062872306,0.030349119,0.028761938,0.030225193,0.036928065,0.027657041,0.053357232,0.042587757,0.031517375,0.0665558,0.04931387,doc_00945
0.027547391,0.62121576,0.027440596,0.025746195,0.027578468,0.02655626,0.026243325,0.02649306,0.026848108,0.025964867,0.026115825,0.02705463,0.025567656,0.026926111,0.03270178,doc_00946
0.15035142,0.029478572,0.038498066,0.034509502,0.1898575,0.030631905,0.029839024,0.030122466,0.027862858,0.03509873,0.034055993,0.030918492,0.028697236,0.26528445,0.044793796,doc_00947
0.10188336,0.054124333,0.12075055,0.08892373,0.07397272,0.04588585,0.044700958,0.061272595,0.07171513,0.0517461,0.057922356,0.05024329,0.055728495,0.05931293,0.061817717,doc_00948
0.13472143,0.05098623,0.15530607,0.093832426,0.07475928,0.045168072,0.047052186,0.07255119,0.048672743,0.054518737,0.04285455,0.039746184,0.03863956,0.04348293,0.057708398,doc_00949
0.17988528,0.13150083,0.038182206,0.04848175,0.045588624,0.036072146,0.031777963,0.030833391,0.20407583,0.034868855,0.04527994,0.048192766,0.03496087,0.039894756,0.050404742,doc_00950
0.07559277,0.12447075,0.04336843,0.047601517,0.12520073,0.07118614,0.060167924,0.048591144,0.080217265,0.047622796,0.048715226,0.054881394,0.047330834,0.06305907,0.061994005,doc_00951
0.47106296,0.046669878,0.03134869,0.063940465,0.035352465,0.025664542,0.025054004,0.047367822,0.034813657,0.029228864,0.047664385,0.027086988,0.04138518,0.032012153,0.041347884,doc_00952
0.44048664,0.03783024,0.032543704,0.06265211,0.03283078,0.03414112,0.0332359,0.058451176,0.038080014,0.0338462,0.055932548,0.024015289,0.0339695,0.03551037,0.046474427,doc_00953
0.3028116,0.023441155,0.02135848,0.03351361,0.02235812,0.023928015,0.024835538,0.30241066,0.029965581,0.038523752,0.07355677,0.020619184,0.023835365,0.022913633,0.035928596,doc_00954
0.3284521,0.032823972,0.029482752,0.29629007,0.024622926,0.021812292,0.02193761,0.03602715,0.028306048,0.030819496,0.046266094,0.020833723,0.024139259,0.022475356,0.03571119,doc_00955
0.054204173,0.049353156,0.04708668,0.035234902,0.5113235,0.03130891,0.029100278,0.04375997,0.028549153,0.03004594,0.030772116,0.026633173,0.022852791,0.022472737,0.037302457,doc_00956
0.18668744,0.025426958,0.24181977,0.034047715,0.2340304,0.029004933,0.029794924,0.03135061,0.026232684,0.02470897,0.026405267,0.025430243,0.022126123,0.02274329,0.040190708,doc_00957
0.46115786,0.031721126,0.044119187,0.04243325,0.084434636,0.032937113,0.02937819,0.052463915,0.028402029,0.026340317,0.039636966,0.036119755,0.025871923,0.029137393,0.035846382,doc_00958
0.080019936,0.03357995,0.19689497,0.032971755,0.32863247,0.030876245,0.029998021,0.031043775,0.030906593,0.02740012,0.03165233,0.037595272,0.027320158,0.03761463,0.043493815,doc_00959
0.29917485,0.21838163,0.03848157,0.04504518,0.033426244,0.03341676,0.032657765,0.045059487,0.03412794,0.031522576,0.03366814,0.043127682,0.036840532,0.027935896,0.047133785,doc_00960
0.17168088,0.22049007,0.29660708,0.019510075,0.032746393,0.030205926,0.027662069,0.036381353,0.023040146,0.031279743,0.02540991,0.017222395,0.015647326,0.01912482,0.032991875,doc_00961
0.14118482,0.040426936,0.06357564,0.1260257,0.22185121,0.03865853,0.037699025,0.043740522,0.039249383,0.03549499,0.039536856,0.034718573,0.045487877,0.040215198,0.052134648,doc_00962
0.0328051,0.035950925,0.02858277,0.027497904,0.03172241,0.18371448,0.12862638,0.14713088,0.02965095,0.20378423,0.024404563,0.028297864,0.028056037,0.02596183,0.04381367,doc_00963
0.44307604,0.031614907,0.037231434,0.054046407,0.037635427,0.03949961,0.035947468,0.044910036,0.041191164,0.038331743,0.039379988,0.045795154,0.038732514,0.029747881,0.04286024,doc_00964
0.038999423,0.3254175,0.038913645,0.037135012,0.03185746,0.12078056,0.037587244,0.042003658,0.034338247,0.043135814,0.07087453,0.05032244,0.041654933,0.037558693,0.049420953,doc_00965
0.09624773,0.040082283,0.043042086,0.033803765,0.44066638,0.031394556,0.02960786,0.031346615,0.02665246,0.028490184,0.029257232,0.02575653,0.067509994,0.034022126,0.04212019,doc_00966
0.049861737,0.031901818,0.042442616,0.04998717,0.037865285,0.04971587,0.04715969,0.41514355,0.04608748,0.050085183,0.036680162,0.023629544,0.040547103,0.034842297,0.044050526,doc_00967
0.3953132,0.061010562,0.039501153,0.0691245,0.040427975,0.031070516,0.028120622,0.030044766,0.06717525,0.029619932,0.049746685,0.024113398,0.05405674,0.039142262,0.04153243,doc_00968
0.19117765,0.045129452,0.045925017,0.13356304,0.048242196,0.09086159,0.04596458,0.047277816,0.07048011,0.04410735,0.04681985,0.044877514,0.045627426,0.043455984,0.05649036,doc_00969
0.051814426,0.029058555,0.033065107,0.03641199,0.32529432,0.15221125,0.0571154,0.04053782,0.034398835,0.035518683,0.03211158,0.035536986,0.045857992,0.043962073,0.04710492,doc_00970
